depth_m,x_m,y_m,irradiance_W_m2,illuminance_lux
8,9.05194,4.67518,0.159166538,54.0151671
8,9.05194,4.87412,0.176008776,55.9063547
8,9.05194,5.07306,0.186642942,57.5128027
8,9.05194,5.27201,0.202752638,65.198314
8,9.05194,5.47095,0.213008771,74.1134272
8,9.05194,5.66989,0.228622867,68.341691
8,9.05194,5.86884,0.2316419,63.5719514
8,9.05194,6.06778,0.244002199,67.7221678
8,9.05194,6.26673,0.247708578,81.3052168
8,9.05194,6.46567,0.248823847,75.4178128
8,9.05194,6.66461,0.244896946,87.4571
8,9.05194,6.86356,0.249187531,83.0818577
8,9.05194,7.06250,0.232858788,70.1915845
8,9.05194,7.26144,0.235507141,78.5736895
8,9.05194,7.46039,0.218296808,71.6825544
8,9.05194,7.65933,0.219069512,75.4571864
8,9.05194,7.85828,0.208018158,69.508266
8,9.05194,8.05722,0.195278035,62.3915933
8,9.05194,8.25616,0.192552428,62.0280202
8,9.05194,8.45511,0.185143804,58.8368617
8,9.05194,8.65405,0.181504377,56.7418072
8,9.05194,8.85299,0.181908507,56.2335048
8,9.05194,9.05194,0.185604454,56.8324758
8,9.05194,9.25088,0.189990774,58.2385818
8,9.05194,9.44982,0.196243751,59.7871533
8,9.05194,9.64877,0.224959798,68.2250123
8,9.05194,9.84771,0.22877706,68.9325433
8,9.05194,10.04666,0.256802443,79.4437003
8,9.05194,10.24560,0.282576417,84.2951049
8,9.05194,10.44454,0.317383227,96.2655478
8,9.05194,10.64349,0.337416656,107.013101
8,9.05194,10.84243,0.363935516,112.772913
8,9.05194,11.04137,0.395571121,122.44072
8,9.05194,11.24032,0.4201445,130.774983
8,9.05194,11.43926,0.448998668,151.639357
8,9.05194,11.63821,0.469955234,147.989666
8,9.05194,11.83715,0.500574486,146.670891
8,9.05194,12.03609,0.518841623,169.451421
8,9.05194,12.23504,0.534978416,172.263652
8,9.05194,12.43398,0.54441932,160.834994
8,9.05194,12.63292,0.554423722,177.306378
8,9.05194,12.83187,0.555980801,149.354076
8,9.05194,13.03081,0.550180475,175.909392
8,9.05194,13.22975,0.538652765,161.537034
8,9.05194,13.42870,0.522267967,165.726287
8,9.05194,13.62764,0.495315322,154.971028
8,9.05194,13.82659,0.478534237,156.470063
8,9.05194,14.02553,0.449414043,143.076304
8,9.05194,14.22447,0.422306403,132.82231
8,9.05194,14.42342,0.392171176,114.613607
8,9.05194,14.62236,0.368276527,116.469694
8,9.05194,14.82130,0.338767849,112.234729
8,9.05194,15.02025,0.315530666,91.8610217
8,9.05194,15.21919,0.29132314,90.6533704
8,9.05194,15.41814,0.262554085,82.2860713
8,9.05194,15.61708,0.234299098,65.6336398
8,9.05194,15.81602,0.209734038,72.7249045
8,9.05194,16.01497,0.198943935,56.2452384
8,9.05194,16.21391,0.193351597,58.5982562
8,9.05194,16.41285,0.185598121,55.4178482
8,9.05194,16.61180,0.180318726,53.781904
8,9.05194,16.81074,0.182544689,54.0050177
8,9.05194,17.00968,0.185705446,60.0882558
8,9.05194,17.20863,0.191339471,56.3976189
8,9.05194,17.40757,0.198558713,60.6188291
8,9.05194,17.60652,0.207205976,66.2247138
8,9.05194,17.80546,0.212735961,70.3981397
8,9.05194,18.00440,0.223710937,64.545706
8,9.05194,18.20335,0.229376018,75.3826928
8,9.05194,18.40229,0.240224583,84.7960463
8,9.05194,18.60123,0.240857459,69.1551586
8,9.05194,18.80018,0.248835098,76.0408291
8,9.05194,18.99912,0.249065889,78.2896452
8,9.05194,19.19807,0.24639174,70.3267804
8,9.05194,19.39701,0.23980629,69.2029963
8,9.05194,19.59595,0.241271582,76.1039674
8,9.05194,19.79490,0.221517951,73.1610956
8,9.05194,19.99384,0.218833975,62.1015761
8,9.05194,20.19278,0.198187932,65.2809618
8,9.05194,20.39173,0.193870158,62.4703272
8,9.05194,20.59067,0.176264286,54.3827666
8,9.05194,20.78961,0.158189294,48.6593039
8,9.05194,20.98856,0.145608686,49.332374
8,9.05194,21.18750,0.130720923,40.5039479
8,9.05194,21.38645,0.117638289,35.7032981
8,9.05194,21.58539,0.104421008,31.0105855
8,9.05194,21.78433,0.0930409287,29.4414128
8,9.05194,21.98328,0.0831347442,23.0558442
8,9.05194,22.18222,0.0714106236,20.2717559
8,9.05194,22.38116,0.0660313816,20.692379
8,9.05194,22.58011,0.0552798887,19.6992591
8,9.05194,22.77905,0.0496628608,15.8264568
8,9.05194,22.97799,0.0409414926,14.5537181
8,9.05194,23.17694,0.0401135639,12.0320177
8,9.05194,23.37588,0.0321683823,9.7598725
8,9.05194,23.57483,0.0273468192,8.61258993
8,9.05194,23.77377,0.0233782902,5.9466447
8,9.05194,23.97271,0.0216914637,7.38321673
8,9.05194,24.17166,0.0181115504,5.96409712
8,9.05194,24.37060,0.0161175756,4.94986734
8,9.05194,24.56954,0.0138325227,3.9906501
8,9.05194,24.76849,0.0122785661,4.70545682
8,9.25088,0.49736,0.011614893,3.20798226
8,9.25088,0.69630,0.0136539817,4.24326164
8,9.25088,0.89525,0.015123085,5.16280023
8,9.25088,1.09419,0.0178707307,6.26319486
8,9.25088,1.29313,0.0207728416,6.75617027
8,9.25088,1.49208,0.0232751674,7.03471457
8,9.25088,1.69102,0.0271916809,8.00323178
8,9.25088,1.88996,0.0312046728,10.1269486
8,9.25088,2.08891,0.03669912,10.4087789
8,9.25088,2.28785,0.0418325628,14.4859975
8,9.25088,2.48680,0.0486506163,16.3743477
8,9.25088,2.68574,0.0563806344,16.5106115
8,9.25088,2.88468,0.0654866863,21.5373746
8,9.25088,3.08363,0.0754057253,25.5158898
8,9.25088,3.28257,0.0849011095,26.1773838
8,9.25088,3.48151,0.0962664678,26.3831388
8,9.25088,3.68046,0.109265785,33.7843132
8,9.25088,3.87940,0.124553061,38.2790088
8,9.25088,4.07835,0.141342478,48.1477233
8,9.25088,4.27729,0.156312979,51.912264
8,9.25088,4.47623,0.175242034,55.0568697
8,9.25088,4.67518,0.19778966,55.6723598
8,9.25088,4.87412,0.207165563,62.4653831
8,9.25088,5.07306,0.236261714,69.4963132
8,9.25088,5.27201,0.252703585,85.0176266
8,9.25088,5.47095,0.264270106,82.3376955
8,9.25088,5.66989,0.277943491,84.2082577
8,9.25088,5.86884,0.280647014,90.1062193
8,9.25088,6.06778,0.287268093,89.9579147
8,9.25088,6.26673,0.297976416,94.0159089
8,9.25088,6.46567,0.296793561,83.4020433
8,9.25088,6.66461,0.299064249,94.2741225
8,9.25088,6.86356,0.295993476,87.64306
8,9.25088,7.06250,0.288032885,92.7541027
8,9.25088,7.26144,0.279246456,89.454115
8,9.25088,7.46039,0.264342878,76.1581047
8,9.25088,7.65933,0.250581026,76.7455381
8,9.25088,7.85828,0.240456927,81.3194537
8,9.25088,8.05722,0.227143302,73.5803473
8,9.25088,8.25616,0.217143665,70.9721992
8,9.25088,8.45511,0.206552614,61.56593
8,9.25088,8.65405,0.198945843,58.2250152
8,9.25088,8.85299,0.193706987,56.7513282
8,9.25088,9.05194,0.190341113,56.6809868
8,9.25088,9.25088,0.195137452,60.520695
8,9.25088,9.44982,0.191784938,56.3000528
8,9.25088,9.64877,0.205968811,57.5346982
8,9.25088,9.84771,0.220457453,72.1508379
8,9.25088,10.04666,0.232043576,64.8128812
8,9.25088,10.24560,0.257523933,75.2651625
8,9.25088,10.44454,0.276505255,96.1326376
8,9.25088,10.64349,0.308747055,101.188382
8,9.25088,10.84243,0.329053026,107.491903
8,9.25088,11.04137,0.348692089,98.8933845
8,9.25088,11.24032,0.371517635,115.416451
8,9.25088,11.43926,0.396810346,126.077068
8,9.25088,11.63821,0.424712109,138.483839
8,9.25088,11.83715,0.434137952,130.222225
8,9.25088,12.03609,0.448817837,128.031356
8,9.25088,12.23504,0.467710748,142.380452
8,9.25088,12.43398,0.472552007,137.091412
8,9.25088,12.63292,0.480747978,149.151126
8,9.25088,12.83187,0.475505952,138.739996
8,9.25088,13.03081,0.466927784,132.707679
8,9.25088,13.22975,0.462248004,153.747476
8,9.25088,13.42870,0.451830187,121.611856
8,9.25088,13.62764,0.435619162,123.213268
8,9.25088,13.82659,0.406716996,121.735157
8,9.25088,14.02553,0.400652424,141.915464
8,9.25088,14.22447,0.372464092,108.317518
8,9.25088,14.42342,0.34938745,107.344132
8,9.25088,14.62236,0.329970635,104.29224
8,9.25088,14.82130,0.303770249,86.7406433
8,9.25088,15.02025,0.282468813,85.3164487
8,9.25088,15.21919,0.249673436,75.7152303
8,9.25088,15.41814,0.236347718,66.3175477
8,9.25088,15.61708,0.221601136,64.9249623
8,9.25088,15.81602,0.205680479,61.6598387
8,9.25088,16.01497,0.197293621,66.7149008
8,9.25088,16.21391,0.190268373,58.725923
8,9.25088,16.41285,0.190184024,53.9492137
8,9.25088,16.61180,0.192876878,58.9171674
8,9.25088,16.81074,0.20009873,62.7255036
8,9.25088,17.00968,0.206064252,62.0932872
8,9.25088,17.20863,0.216057578,63.8331828
8,9.25088,17.40757,0.232123482,71.1252528
8,9.25088,17.60652,0.235817339,72.5953732
8,9.25088,17.80546,0.258982773,75.1029876
8,9.25088,18.00440,0.270634763,86.1295228
8,9.25088,18.20335,0.279219265,85.6046249
8,9.25088,18.40229,0.289102661,92.6100657
8,9.25088,18.60123,0.288768863,86.4658383
8,9.25088,18.80018,0.291238203,90.8830807
8,9.25088,18.99912,0.300089417,86.6091057
8,9.25088,19.19807,0.294863031,87.5859712
8,9.25088,19.39701,0.294453332,94.5524287
8,9.25088,19.59595,0.288354287,82.0726004
8,9.25088,19.79490,0.276737609,83.0143771
8,9.25088,19.99384,0.264421773,77.8179339
8,9.25088,20.19278,0.246130559,77.9925753
8,9.25088,20.39173,0.226968924,71.8063767
8,9.25088,20.59067,0.212671637,67.0380082
8,9.25088,20.78961,0.192538269,62.4752618
8,9.25088,20.98856,0.176446846,51.0623252
8,9.25088,21.18750,0.157340826,54.5665529
8,9.25088,21.38645,0.140582507,42.6518999
8,9.25088,21.58539,0.124797894,35.9388869
8,9.25088,21.78433,0.110422872,31.4307813
8,9.25088,21.98328,0.0970004367,27.2807365
8,9.25088,22.18222,0.0864070405,28.1021255
8,9.25088,22.38116,0.0705974095,20.9558069
8,9.25088,22.58011,0.0685593111,23.2815539
8,9.25088,22.77905,0.0549880947,12.4936391
8,9.25088,22.97799,0.0498157836,16.3074151
8,9.25088,23.17694,0.0389247753,12.6264089
8,9.25088,23.37588,0.0373721826,11.6282047
8,9.25088,23.57483,0.0316889297,10.2143757
8,9.25088,23.77377,0.0281207218,7.95748366
8,9.25088,23.97271,0.024000771,8.52981671
8,9.25088,24.17166,0.0204502581,5.89546945
8,9.25088,24.37060,0.0176117726,5.76388672
8,9.25088,24.56954,0.0156859254,4.61737442
8,9.25088,24.76849,0.0128584032,4.74554633
8,9.25088,24.96743,0.011411683,3.12724819
8,9.44982,0.49736,0.0124112523,3.79470203
8,9.44982,0.69630,0.0140127202,4.67575014
8,9.44982,0.89525,0.0167715357,5.57053055
8,9.44982,1.09419,0.0191649703,4.9045355
8,9.44982,1.29313,0.0223456567,5.60209839
8,9.44982,1.49208,0.0258600131,7.42923551
8,9.44982,1.69102,0.0301925119,8.86263317
8,9.44982,1.88996,0.0351553831,12.6037721
8,9.44982,2.08891,0.0417129651,12.9920107
8,9.44982,2.28785,0.0482139325,16.0333914
8,9.44982,2.48680,0.0546411437,18.7371166
8,9.44982,2.68574,0.0637148313,18.6778148
8,9.44982,2.88468,0.0737508374,24.2576258
8,9.44982,3.08363,0.0836107501,28.8912039
8,9.44982,3.28257,0.0993331557,30.9450045
8,9.44982,3.48151,0.116240997,39.7583319
8,9.44982,3.68046,0.129337092,40.2267984
8,9.44982,3.87940,0.149471236,44.5051999
8,9.44982,4.07835,0.163890496,48.0533164
8,9.44982,4.27729,0.189400746,63.2309312
8,9.44982,4.47623,0.211421864,65.771979
8,9.44982,4.67518,0.235821785,72.2734862
8,9.44982,4.87412,0.255852485,79.5790229
8,9.44982,5.07306,0.287781279,89.5852623
8,9.44982,5.27201,0.293741291,88.365616
8,9.44982,5.47095,0.309963392,94.0141569
8,9.44982,5.66989,0.324140816,97.2430921
8,9.44982,5.86884,0.340686375,108.063813
8,9.44982,6.06778,0.338928541,106.048421
8,9.44982,6.26673,0.346530886,113.367422
8,9.44982,6.46567,0.344902337,105.826132
8,9.44982,6.66461,0.346285693,103.351099
8,9.44982,6.86356,0.33662783,105.986974
8,9.44982,7.06250,0.332529067,104.232638
8,9.44982,7.26144,0.323716865,89.7851998
8,9.44982,7.46039,0.321012854,103.926157
8,9.44982,7.65933,0.307719414,101.095694
8,9.44982,7.85828,0.283478447,83.0092784
8,9.44982,8.05722,0.268074478,73.6005832
8,9.44982,8.25616,0.250268811,73.5193189
8,9.44982,8.45511,0.231643353,68.6675484
8,9.44982,8.65405,0.217712446,68.1989703
8,9.44982,8.85299,0.206153196,62.1387634
8,9.44982,9.05194,0.203088842,65.7296131
8,9.44982,9.25088,0.194128576,57.1573153
8,9.44982,9.44982,0.192420679,63.22659
8,9.44982,9.64877,0.201213158,57.0173891
8,9.44982,9.84771,0.204146762,64.4601374
8,9.44982,10.04666,0.214395394,60.6530717
8,9.44982,10.24560,0.230087279,72.374277
8,9.44982,10.44454,0.246782164,69.1990883
8,9.44982,10.64349,0.266589009,72.9718115
8,9.44982,10.84243,0.292857354,92.4995274
8,9.44982,11.04137,0.311572396,99.1591754
8,9.44982,11.24032,0.329835169,100.57005
8,9.44982,11.43926,0.344978653,107.273764
8,9.44982,11.63821,0.354867094,104.23402
8,9.44982,11.83715,0.375302897,111.904944
8,9.44982,12.03609,0.390058323,123.514668
8,9.44982,12.23504,0.401286614,124.660752
8,9.44982,12.43398,0.406721289,123.274301
8,9.44982,12.63292,0.409467434,126.026605
8,9.44982,12.83187,0.409578885,131.699414
8,9.44982,13.03081,0.414724778,116.844685
8,9.44982,13.22975,0.404188376,130.819973
8,9.44982,13.42870,0.389417682,114.685193
8,9.44982,13.62764,0.376333005,104.123774
8,9.44982,13.82659,0.361356392,107.732851
8,9.44982,14.02553,0.348846806,106.592631
8,9.44982,14.22447,0.33057527,98.3756017
8,9.44982,14.42342,0.311607272,96.4538511
8,9.44982,14.62236,0.29293789,89.1334002
8,9.44982,14.82130,0.270825954,86.4694813
8,9.44982,15.02025,0.247200655,72.450034
8,9.44982,15.21919,0.225700716,76.1124395
8,9.44982,15.41814,0.209886827,59.4027339
8,9.44982,15.61708,0.203686706,64.1850795
8,9.44982,15.81602,0.196456799,59.3470461
8,9.44982,16.01497,0.197261588,56.6174197
8,9.44982,16.21391,0.199448694,64.6735188
8,9.44982,16.41285,0.200554622,55.5973684
8,9.44982,16.61180,0.210271755,67.3557889
8,9.44982,16.81074,0.214842371,69.5053218
8,9.44982,17.00968,0.234230259,72.956172
8,9.44982,17.20863,0.248089796,76.5766318
8,9.44982,17.40757,0.267452487,70.4102211
8,9.44982,17.60652,0.280946317,75.6821748
8,9.44982,17.80546,0.309246482,94.3678412
8,9.44982,18.00440,0.310867538,90.861839
8,9.44982,18.20335,0.322916674,95.8733163
8,9.44982,18.40229,0.334188042,102.871368
8,9.44982,18.60123,0.347345908,99.2932562
8,9.44982,18.80018,0.343878218,111.53031
8,9.44982,18.99912,0.347619326,108.441835
8,9.44982,19.19807,0.343133423,100.617424
8,9.44982,19.39701,0.342325484,112.089271
8,9.44982,19.59595,0.329713267,114.192251
8,9.44982,19.79490,0.323223927,80.6520697
8,9.44982,19.99384,0.309693544,103.344869
8,9.44982,20.19278,0.303853495,92.1572419
8,9.44982,20.39173,0.286687894,85.4962014
8,9.44982,20.59067,0.257993932,82.7442345
8,9.44982,20.78961,0.237235997,77.7944137
8,9.44982,20.98856,0.212625778,61.5250784
8,9.44982,21.18750,0.188445304,62.5723298
8,9.44982,21.38645,0.166164935,56.0590813
8,9.44982,21.58539,0.147247403,46.7798085
8,9.44982,21.78433,0.128272533,44.8071897
8,9.44982,21.98328,0.110980446,39.3896455
8,9.44982,22.18222,0.0993561907,29.9465946
8,9.44982,22.38116,0.0849127863,23.2493377
8,9.44982,22.58011,0.0749789341,21.7197019
8,9.44982,22.77905,0.0616298774,14.3257034
8,9.44982,22.97799,0.0546066243,15.0082915
8,9.44982,23.17694,0.0486512594,15.1998745
8,9.44982,23.37588,0.0401785321,12.0089112
8,9.44982,23.57483,0.0351071021,10.4025002
8,9.44982,23.77377,0.0301147561,8.45376375
8,9.44982,23.97271,0.0254084544,5.82543392
8,9.44982,24.17166,0.022640317,7.56022824
8,9.44982,24.37060,0.0194903532,6.6168852
8,9.44982,24.56954,0.0170633282,4.34076113
8,9.44982,24.76849,0.014316401,4.3914507
8,9.44982,24.96743,0.0127123199,3.38134311
8,9.64877,0.49736,0.0132721546,4.30335089
8,9.64877,0.69630,0.0158535247,4.45870082
8,9.64877,0.89525,0.0185645358,4.45546654
8,9.64877,1.09419,0.0212524404,6.89973342
8,9.64877,1.29313,0.0249541439,8.26598282
8,9.64877,1.49208,0.0287340262,9.43146517
8,9.64877,1.69102,0.0331891228,12.0524246
8,9.64877,1.88996,0.0392684042,11.3538798
8,9.64877,2.08891,0.0455416563,13.5746048
8,9.64877,2.28785,0.052454827,19.2449213
8,9.64877,2.48680,0.0634111866,18.4153271
8,9.64877,2.68574,0.0721770586,22.0455453
8,9.64877,2.88468,0.0839179804,21.6277726
8,9.64877,3.08363,0.0967724846,29.6909586
8,9.64877,3.28257,0.112034001,34.6475139
8,9.64877,3.48151,0.131719057,39.5863671
8,9.64877,3.68046,0.150671401,39.089825
8,9.64877,3.87940,0.175433442,47.9441651
8,9.64877,4.07835,0.201559282,59.3346378
8,9.64877,4.27729,0.227484593,69.4310471
8,9.64877,4.47623,0.257490228,93.1871858
8,9.64877,4.67518,0.278241514,97.8610061
8,9.64877,4.87412,0.302913781,97.5811003
8,9.64877,5.07306,0.316808306,100.826576
8,9.64877,5.27201,0.347320054,99.1686516
8,9.64877,5.47095,0.362731057,111.545878
8,9.64877,5.66989,0.374850434,112.905913
8,9.64877,5.86884,0.386781048,114.784775
8,9.64877,6.06778,0.392027428,137.226764
8,9.64877,6.26673,0.402520609,121.941156
8,9.64877,6.46567,0.404081521,131.669533
8,9.64877,6.66461,0.400708146,118.342773
8,9.64877,6.86356,0.396102495,99.1996764
8,9.64877,7.06250,0.380862619,104.78536
8,9.64877,7.26144,0.371837011,121.015261
8,9.64877,7.46039,0.348598804,101.468613
8,9.64877,7.65933,0.340116381,104.764353
8,9.64877,7.85828,0.326580719,95.1718286
8,9.64877,8.05722,0.310414949,107.040066
8,9.64877,8.25616,0.289477309,89.2425146
8,9.64877,8.45511,0.266044626,80.9197451
8,9.64877,8.65405,0.245738055,75.4514976
8,9.64877,8.85299,0.232485463,71.9423645
8,9.64877,9.05194,0.211663056,64.814917
8,9.64877,9.25088,0.208353051,62.2499735
8,9.64877,9.44982,0.192517663,59.3076897
8,9.64877,9.64877,0.201417961,60.8795597
8,9.64877,9.84771,0.198224308,61.7311435
8,9.64877,10.04666,0.196522352,55.4101318
8,9.64877,10.24560,0.2110418,64.2304597
8,9.64877,10.44454,0.219937394,78.4934737
8,9.64877,10.64349,0.237806885,76.5448237
8,9.64877,10.84243,0.25246517,86.0369618
8,9.64877,11.04137,0.271692686,78.1303578
8,9.64877,11.24032,0.290375029,88.9096079
8,9.64877,11.43926,0.310276648,94.7294148
8,9.64877,11.63821,0.321585078,93.8103936
8,9.64877,11.83715,0.329899433,99.6637464
8,9.64877,12.03609,0.342849797,104.896768
8,9.64877,12.23504,0.348870697,104.07515
8,9.64877,12.43398,0.351656964,110.923836
8,9.64877,12.63292,0.355911116,113.697606
8,9.64877,12.83187,0.353805939,102.544278
8,9.64877,13.03081,0.352293042,108.231776
8,9.64877,13.22975,0.338975499,103.688786
8,9.64877,13.42870,0.344274355,111.162279
8,9.64877,13.62764,0.327628962,91.971401
8,9.64877,13.82659,0.319948788,99.0616257
8,9.64877,14.02553,0.300955444,82.2784389
8,9.64877,14.22447,0.292166687,88.6362187
8,9.64877,14.42342,0.270968054,83.507797
8,9.64877,14.62236,0.251066914,73.327815
8,9.64877,14.82130,0.233453614,69.8342973
8,9.64877,15.02025,0.220870762,69.3150163
8,9.64877,15.21919,0.210823473,56.0105818
8,9.64877,15.41814,0.200496738,63.7303333
8,9.64877,15.61708,0.194904781,59.1627364
8,9.64877,15.81602,0.192182929,59.8069493
8,9.64877,16.01497,0.197547288,59.4835673
8,9.64877,16.21391,0.205457735,67.3115034
8,9.64877,16.41285,0.213595978,64.0355616
8,9.64877,16.61180,0.229815339,72.8265203
8,9.64877,16.81074,0.247743978,83.5003129
8,9.64877,17.00968,0.266832026,76.317557
8,9.64877,17.20863,0.291003949,87.9566993
8,9.64877,17.40757,0.306271794,85.9893526
8,9.64877,17.60652,0.325869673,97.9271124
8,9.64877,17.80546,0.335851198,95.5785851
8,9.64877,18.00440,0.362790684,113.779982
8,9.64877,18.20335,0.375461006,110.19044
8,9.64877,18.40229,0.384636075,100.467376
8,9.64877,18.60123,0.393090976,114.602522
8,9.64877,18.80018,0.395659031,119.044804
8,9.64877,18.99912,0.403758805,122.734089
8,9.64877,19.19807,0.402657447,123.388349
8,9.64877,19.39701,0.397297946,125.462819
8,9.64877,19.59595,0.389049146,121.729927
8,9.64877,19.79490,0.372102548,109.791896
8,9.64877,19.99384,0.359118588,106.144483
8,9.64877,20.19278,0.333404054,98.9656117
8,9.64877,20.39173,0.321553125,104.769517
8,9.64877,20.59067,0.302688757,95.6789821
8,9.64877,20.78961,0.282554041,92.6534484
8,9.64877,20.98856,0.255983084,74.0749009
8,9.64877,21.18750,0.226316433,63.8718024
8,9.64877,21.38645,0.198791609,52.8362035
8,9.64877,21.58539,0.176361971,53.9912601
8,9.64877,21.78433,0.150618879,45.9920527
8,9.64877,21.98328,0.133033537,39.5290593
8,9.64877,22.18222,0.109871618,35.9190003
8,9.64877,22.38116,0.103990855,32.0224042
8,9.64877,22.58011,0.0835133493,28.8335356
8,9.64877,22.77905,0.0674039058,14.6758668
8,9.64877,22.97799,0.0634083133,21.3222668
8,9.64877,23.17694,0.0524439946,19.0610827
8,9.64877,23.37588,0.0465027247,12.3665853
8,9.64877,23.57483,0.0392938411,12.0206154
8,9.64877,23.77377,0.0336398016,10.9860066
8,9.64877,23.97271,0.0288555902,8.74293852
8,9.64877,24.17166,0.024192824,8.05348298
8,9.64877,24.37060,0.0215621236,6.91166633
8,9.64877,24.56954,0.0179285131,5.28153963
8,9.64877,24.76849,0.0161853284,4.74796782
8,9.64877,24.96743,0.0137697067,3.80183967
8,9.84771,0.49736,0.0146779218,4.57024548
8,9.84771,0.69630,0.0169323373,6.09109279
8,9.84771,0.89525,0.0196602626,7.03051844
8,9.84771,1.09419,0.0229552887,9.29015029
8,9.84771,1.29313,0.0261821764,9.62029579
8,9.84771,1.49208,0.0322092503,9.41877113
8,9.84771,1.69102,0.0375433649,10.2556089
8,9.84771,1.88996,0.043092584,13.6076411
8,9.84771,2.08891,0.0510511189,15.6390248
8,9.84771,2.28785,0.0600453669,19.3683715
8,9.84771,2.48680,0.0695467909,21.2330716
8,9.84771,2.68574,0.0825154049,21.4070677
8,9.84771,2.88468,0.0957550172,27.0600955
8,9.84771,3.08363,0.113247727,36.0661102
8,9.84771,3.28257,0.131248409,39.2057689
8,9.84771,3.48151,0.148088271,47.6175655
8,9.84771,3.68046,0.17977158,54.8003716
8,9.84771,3.87940,0.205517916,65.9506761
8,9.84771,4.07835,0.239971587,81.7463816
8,9.84771,4.27729,0.271336917,81.6530821
8,9.84771,4.47623,0.297022338,86.282768
8,9.84771,4.67518,0.321953209,87.3171274
8,9.84771,4.87412,0.348886914,106.083505
8,9.84771,5.07306,0.366497889,121.712916
8,9.84771,5.27201,0.401506575,110.000554
8,9.84771,5.47095,0.416811768,122.730273
8,9.84771,5.66989,0.437476771,143.607443
8,9.84771,5.86884,0.453876904,132.085307
8,9.84771,6.06778,0.465143511,132.798259
8,9.84771,6.26673,0.468481414,154.466243
8,9.84771,6.46567,0.471040107,152.091433
8,9.84771,6.66461,0.461889634,134.347976
8,9.84771,6.86356,0.456343211,128.839408
8,9.84771,7.06250,0.445730474,130.679605
8,9.84771,7.26144,0.42781397,114.616289
8,9.84771,7.46039,0.423822949,133.442557
8,9.84771,7.65933,0.390755961,108.289412
8,9.84771,7.85828,0.375202696,113.221975
8,9.84771,8.05722,0.345977327,103.546175
8,9.84771,8.25616,0.328025612,108.22856
8,9.84771,8.45511,0.302655197,90.8986411
8,9.84771,8.65405,0.281317865,80.4327274
8,9.84771,8.85299,0.254272194,73.3491868
8,9.84771,9.05194,0.233144584,73.1886758
8,9.84771,9.25088,0.213013482,63.4704038
8,9.84771,9.44982,0.207558485,62.0917601
8,9.84771,9.64877,0.198268026,57.3910208
8,9.84771,9.84771,0.192075848,49.7983149
8,9.84771,10.04666,0.193714455,59.7948418
8,9.84771,10.24560,0.194815624,57.5665012
8,9.84771,10.44454,0.19976752,54.4873209
8,9.84771,10.64349,0.207784911,56.7899845
8,9.84771,10.84243,0.217048832,63.1549694
8,9.84771,11.04137,0.232881366,74.6406544
8,9.84771,11.24032,0.248140873,71.7942653
8,9.84771,11.43926,0.252206025,69.7249929
8,9.84771,11.63821,0.270677582,80.9446576
8,9.84771,11.83715,0.283997822,88.41025
8,9.84771,12.03609,0.291362498,92.2888394
8,9.84771,12.23504,0.305669206,83.5751396
8,9.84771,12.43398,0.303550068,96.0503214
8,9.84771,12.63292,0.30923975,89.3568532
8,9.84771,12.83187,0.30798343,102.007001
8,9.84771,13.03081,0.309509109,94.2859311
8,9.84771,13.22975,0.303812597,88.5061521
8,9.84771,13.42870,0.293009853,101.375518
8,9.84771,13.62764,0.284225372,95.5133336
8,9.84771,13.82659,0.274397782,76.9507793
8,9.84771,14.02553,0.256988236,83.4600845
8,9.84771,14.22447,0.252664977,79.1291682
8,9.84771,14.42342,0.230162433,69.4371155
8,9.84771,14.62236,0.218119639,64.9325867
8,9.84771,14.82130,0.209323975,63.090046
8,9.84771,15.02025,0.200252883,65.1802798
8,9.84771,15.21919,0.194924081,66.0339118
8,9.84771,15.41814,0.19256837,57.878036
8,9.84771,15.61708,0.195069919,63.72935
8,9.84771,15.81602,0.198369732,66.9111888
8,9.84771,16.01497,0.203026804,56.8753084
8,9.84771,16.21391,0.210393419,54.1423727
8,9.84771,16.41285,0.235113603,70.2297545
8,9.84771,16.61180,0.253908359,72.7053361
8,9.84771,16.81074,0.281429564,94.9595991
8,9.84771,17.00968,0.306070207,88.8839014
8,9.84771,17.20863,0.326744612,95.4139661
8,9.84771,17.40757,0.346798082,115.218986
8,9.84771,17.60652,0.370461061,117.46291
8,9.84771,17.80546,0.383765148,115.049904
8,9.84771,18.00440,0.415444151,130.573424
8,9.84771,18.20335,0.428257121,139.997869
8,9.84771,18.40229,0.445802008,148.411519
8,9.84771,18.60123,0.459625535,126.178219
8,9.84771,18.80018,0.468761175,121.436856
8,9.84771,18.99912,0.469602882,139.932376
8,9.84771,19.19807,0.470333684,141.03977
8,9.84771,19.39701,0.457841137,141.837369
8,9.84771,19.59595,0.450969294,135.787569
8,9.84771,19.79490,0.437163074,135.147708
8,9.84771,19.99384,0.416733254,133.714778
8,9.84771,20.19278,0.409750948,125.737378
8,9.84771,20.39173,0.373283072,121.838425
8,9.84771,20.59067,0.353343424,114.140153
8,9.84771,20.78961,0.320359367,92.5565616
8,9.84771,20.98856,0.298725857,99.782961
8,9.84771,21.18750,0.268281305,82.1048237
8,9.84771,21.38645,0.238928739,67.3199323
8,9.84771,21.58539,0.205380174,64.412234
8,9.84771,21.78433,0.177212432,50.8462497
8,9.84771,21.98328,0.152558002,45.6809313
8,9.84771,22.18222,0.131133331,37.2892295
