Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:14:37
E(lx),0.32
Candle E(fc),0.03
CCT(K),100000
Duv,0.03328
CIE x,0.1661
CIE y,0.1843
CIE u,0.1362
CIE v,0.2266
CIE u',0.1362
CIE v',0.3399
SDCM,92.30
Ra,34.3
R1,22
R2,69
R3,25
R4,-6
R5,40
R6,67
R7,44
R8,13
R9,-99
R10,51
R11,-22
R12,58
R13,32
R14,55
R15,21
Ee(mW/c©O),0.000
S/P,5.530
Dominant(nm),478.90
Purity(%),70.3
Half width(nm),17.0
Peak(nm),455.5
Center(nm),458.8
Centroid(nm),509.9
R ratio(%),11.0
G ratio(%),24.3
B ratio(%),64.6
CIE1931 X,0.423
CIE1931 Y,0.470
CIE1931 Z,1.655
TLCI-2012,21
Integral Time(ms),5000.00
Peak Signal,7051
Dark Signal,3906
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
572,0.002849,
573,0.002238,
574,0.002260,
575,0.001698,
576,0.001572,
577,0.002206,
578,0.003077,
579,0.002947,
580,0.002504,
581,0.002531,
582,0.003204,
583,0.002994,
584,0.002062,
585,0.000469,
586,0.000000,
587,0.000132,
588,0.000356,
589,0.000398,
590,0.000406,
591,0.000090,
592,0.000393,
593,0.000924,
594,0.001255,
595,0.001209,
596,0.001470,
597,0.001403,
598,0.001558,
599,0.001098,
600,0.000421,
601,0.000112,
602,0.000204,
603,0.000335,
604,0.000381,
605,0.000773,
606,0.000567,
607,0.000614,
608,0.000371,
609,0.000122,
610,0.000099,
611,0.000125,
612,0.000123,
613,0.000124,
614,0.000000,
615,0.000000,
616,0.000029,
617,0.000029,
618,0.000076,
619,0.000247,
620,0.000233,
621,0.000234,
622,0.000057,
623,0.000000,
624,0.000398,
625,0.000590,
626,0.000593,
627,0.000490,
628,0.000334,
629,0.001308,
630,0.001387,
631,0.001255,
632,0.000465,
633,0.000020,
634,0.000003,
635,0.000003,
636,0.000002,
637,0.000199,
638,0.000271,
639,0.000571,
640,0.000559,
641,0.000958,
642,0.000970,
643,0.001015,
644,0.000771,
645,0.000484,
646,0.000550,
647,0.000268,
648,0.000215,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000028,
654,0.000071,
655,0.000072,
656,0.000072,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000163,
662,0.000995,
663,0.001112,
664,0.001647,
665,0.002712,
666,0.002624,
667,0.003135,
668,0.001620,
669,0.001007,
670,0.000666,
671,0.000404,
672,0.000526,
673,0.001552,
674,0.001955,
675,0.001709,
676,0.001176,
677,0.000596,
678,0.000481,
679,0.000642,
680,0.000919,
681,0.001545,
682,0.001654,
683,0.001572,
684,0.000678,
685,0.000163,
686,0.000000,
687,0.000015,
688,0.000020,
689,0.000035,
690,0.000042,
691,0.000078,
692,0.000063,
693,0.000059,
694,0.000015,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000026,
699,0.000211,
700,0.000212,
701,0.000214,
702,0.000074,
703,0.000052,
704,0.000336,
705,0.000495,
706,0.001072,
707,0.003934,
708,0.004097,
709,0.005194,
710,0.003341,
711,0.001765,
712,0.002196,
713,0.002113,
714,0.002327,
715,0.002466,
716,0.003967,
717,0.004641,
718,0.004447,
719,0.002529,
720,0.000374,
721,0.001019,
722,0.001649,
723,0.001591,
724,0.001825,
725,0.001073,
726,0.000900,
727,0.000630,
728,0.000271,
729,0.000885,
730,0.001438,
731,0.001454,
732,0.001055,
733,0.000044,
734,0.000000,
735,0.000000,
736,0.000658,
737,0.000723,
738,0.000731,
739,0.000517,
740,0.000141,
741,0.000468,
742,0.000437,
743,0.000387,
744,0.000141,
745,0.000190,
746,0.000479,
747,0.000484,
748,0.000613,
749,0.000256,
750,0.000959,
751,0.001052,
752,0.001763,
753,0.004129,
754,0.003594,
755,0.003880,
756,0.001787,
757,0.000416,
758,0.000649,
759,0.001925,
760,0.005110,
761,0.007555,
762,0.006667,
763,0.004955,
764,0.000928,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.001045,
769,0.001186,
770,0.001300,
771,0.001388,
772,0.002898,
773,0.004704,
774,0.004459,
775,0.003418,
776,0.003472,
777,0.004812,
778,0.006379,
779,0.006214,
780,0.002824,
