Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:09:09
E(lx),1.53
Candle E(fc),0.14
CCT(K),100000
Duv,0.04233
CIE x,0.1632
CIE y,0.1985
CIE u,0.1292
CIE v,0.2356
CIE u',0.1292
CIE v',0.3533
SDCM,96.58
Ra,29.9
R1,9
R2,64
R3,29
R4,-12
R5,32
R6,64
R7,47
R8,6
R9,-99
R10,47
R11,-28
R12,50
R13,20
R14,56
R15,8
Ee(mW/c©O),0.001
S/P,5.318
Dominant(nm),480.60
Purity(%),69.6
Half width(nm),23.9
Peak(nm),456.2
Center(nm),460.7
Centroid(nm),492.3
R ratio(%),2.5
G ratio(%),29.1
B ratio(%),68.4
CIE1931 X,1.837
CIE1931 Y,2.233
CIE1931 Z,7.182
TLCI-2012,6
Integral Time(ms),5000.00
Peak Signal,15889
Dark Signal,3747
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
634,0.000000,
635,0.000000,
636,0.000000,
637,0.000359,
638,0.000386,
639,0.000388,
640,0.000308,
641,0.000686,
642,0.000866,
643,0.000994,
644,0.000690,
645,0.000371,
646,0.000380,
647,0.000120,
648,0.000056,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000025,
654,0.000062,
655,0.000063,
656,0.000063,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000269,
662,0.001094,
663,0.001217,
664,0.001532,
665,0.002114,
666,0.002065,
667,0.002932,
668,0.002169,
669,0.001702,
670,0.001155,
671,0.000197,
672,0.000257,
673,0.001023,
674,0.003594,
675,0.003593,
676,0.003376,
677,0.001889,
678,0.000662,
679,0.000833,
680,0.001006,
681,0.001584,
682,0.001848,
683,0.001827,
684,0.000929,
685,0.000328,
686,0.000005,
687,0.000275,
688,0.000276,
689,0.000278,
690,0.000134,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000050,
699,0.000500,
700,0.000503,
701,0.000507,
702,0.000191,
703,0.000056,
704,0.000332,
705,0.000483,
706,0.001037,
707,0.003326,
708,0.003483,
709,0.004581,
710,0.003055,
711,0.001456,
712,0.001700,
713,0.001539,
714,0.002178,
715,0.002223,
716,0.003283,
717,0.003446,
718,0.003284,
719,0.001782,
720,0.000215,
721,0.000487,
722,0.000821,
723,0.000837,
724,0.000721,
725,0.000420,
726,0.000335,
727,0.000313,
728,0.000250,
729,0.000799,
730,0.001345,
731,0.001359,
732,0.001002,
733,0.000063,
734,0.000000,
735,0.000000,
736,0.000838,
737,0.000957,
738,0.000967,
739,0.000601,
740,0.000007,
741,0.000027,
742,0.000028,
743,0.000028,
744,0.000007,
745,0.000116,
746,0.000291,
747,0.000294,
748,0.000375,
749,0.000165,
750,0.000999,
751,0.001149,
752,0.001701,
753,0.004031,
754,0.003439,
755,0.004247,
756,0.002308,
757,0.000914,
758,0.000758,
759,0.001876,
760,0.005088,
761,0.006760,
762,0.005900,
763,0.004067,
764,0.000686,
765,0.000398,
766,0.000322,
767,0.000075,
768,0.000537,
769,0.000637,
770,0.000747,
771,0.001084,
772,0.002288,
773,0.003587,
774,0.003311,
775,0.002456,
776,0.002805,
777,0.004580,
778,0.005549,
779,0.005197,
780,0.002078,
