Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:39:14
E(lx),14.08
Candle E(fc),1.31
CCT(K),100000
Duv,0.03639
CIE x,0.1715
CIE y,0.1998
CIE u,0.1357
CIE v,0.2372
CIE u',0.1357
CIE v',0.3558
SDCM,89.71
Ra,35.3
R1,17
R2,71
R3,33
R4,-3
R5,38
R6,71
R7,49
R8,6
R9,-99
R10,58
R11,-16
R12,53
R13,30
R14,59
R15,11
Ee(mW/c©O),0.007
S/P,5.049
Dominant(nm),480.10
Purity(%),66.8
Half width(nm),24.6
Peak(nm),456.6
Center(nm),460.2
Centroid(nm),488.0
R ratio(%),0.3
G ratio(%),30.8
B ratio(%),68.9
CIE1931 X,17.692
CIE1931 Y,20.615
CIE1931 Z,64.849
TLCI-2012,6
Integral Time(ms),2800.00
Peak Signal,60105
Dark Signal,2447
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
639,0.000402,
640,0.000354,
641,0.000777,
642,0.001079,
643,0.001067,
644,0.000828,
645,0.000084,
646,0.000034,
647,0.000000,
648,0.000000,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000000,
662,0.000000,
663,0.000000,
664,0.000330,
665,0.001269,
666,0.001280,
667,0.001725,
668,0.001465,
669,0.001249,
670,0.001209,
671,0.000136,
672,0.000000,
673,0.000050,
674,0.001811,
675,0.001943,
676,0.001956,
677,0.001045,
678,0.000000,
679,0.000000,
680,0.000935,
681,0.001514,
682,0.001521,
683,0.001245,
684,0.000099,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000336,
707,0.002880,
708,0.003583,
709,0.003720,
710,0.002239,
711,0.000192,
712,0.000106,
713,0.000000,
714,0.000000,
715,0.000045,
716,0.000284,
717,0.000393,
718,0.000397,
719,0.000261,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000068,
749,0.000493,
750,0.000884,
751,0.000894,
752,0.000790,
753,0.000553,
754,0.000531,
755,0.000536,
756,0.000209,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000474,
761,0.000895,
762,0.000906,
763,0.000918,
764,0.000317,
765,0.000657,
766,0.000668,
767,0.000681,
768,0.000139,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000454,
773,0.000986,
774,0.000994,
775,0.000919,
776,0.000402,
777,0.000262,
778,0.000263,
779,0.000159,
780,0.000000,
