f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
0.9,-0.16666666666666652,2.0,0.85,0.95,0.833333333333333,1.6094761167402198,1.6082248032943378,0.885100301868781,1.975462672902266,1.9739608822219146,1.4335671838746593,3.333480620501239,2.9416970294652787,0.8796526119151007,1.6915182291657254,1.690717141461196,1.0844891132847445
0.9,-0.16666666666666652,2.0,0.85,0.6833333333333333,0.833333333333333,0.7927760747190843,0.3297195201443518,0.9765023197515253,0.9775248467433234,0.6700811397630547,1.203988204387142,1.9209033644806235,1.2528658848932646,1.9077214611045923,0.8485263892241476,0.5187286221818885,0.9715503064879762
1.3,-0.16666666666666652,2.0,0.85,0.6833333333333333,0.833333333333333,0.8720455007736552,0.7553026056228727,0.8932405882757384,1.168788655773213,1.0689351431332148,1.070214590890995,2.2131987691554045,1.2184052904039449,2.291968325229124,0.9699301374819291,0.9007091944455439,0.910719321704253
1.3,-0.16666666666666652,2.0,0.15,0.6833333333333333,0.833333333333333,1.9667563539382416,1.9665009198457404,0.9315936758186851,2.322144822638758,2.3202292495121553,1.272558274573733,3.2136172606332525,2.6481405256774857,1.6013075903068505,2.0333095950512705,2.0320174939914457,1.0768123130169087
1.3,-0.16666666666666652,0.6666666666666667,0.15,0.6833333333333333,0.833333333333333,1.8710635427078572,1.8710594049723674,0.9229251241311518,1.97414103637413,1.9740986836488525,1.4028018185706603,2.548546476086568,2.490937900070925,1.577691534323312,1.8949999945728184,1.8949414534772222,0.9963302836240977
1.3,1.5,0.6666666666666667,0.15,0.6833333333333333,0.833333333333333,1.9805780632158227,1.967669042497405,0.8832037236998043,2.210208164453857,2.1979855206787056,1.184854166966776,2.9835927623745575,2.9835390108240256,1.0058541743489346,2.0422689391689044,2.0283518895337704,0.9821038502344259
0.7,0.6666666666666665,2.0,0.5,0.55,2.0,0.6130959961104265,0.5205917888260265,0.7708643634193533,0.9460088330215846,0.7473636517531987,0.881142393023715,2.447816080342761,2.0986229752114918,1.0506093847190359,0.719341780211749,0.6089892614739162,0.9354915567832364
1.1,0.6666666666666665,2.0,0.5,0.55,2.0,0.6230351047447805,0.4797814307281808,0.9006793629126327,1.3284537685442024,1.3268772038300038,0.996994040191813,2.278013786135979,2.248099130489006,1.2257915381532132,0.9383767049246752,0.8773470137391105,0.9192808707379336
1.1,0.6666666666666665,2.0,0.5,0.8166666666666667,2.0,1.5990244918797547,1.5989987971728556,0.8166157777697252,2.050472967399379,2.0478111491133966,1.122806495679728,2.874096995720161,2.6848508092193977,1.3561243508960517,1.744230317670985,1.744197179157469,0.8537743890069035
1.1,-1.0,2.0,0.5,0.8166666666666667,2.0,1.463956537294409,1.4622103152077115,0.8971560068216234,1.7391194399017607,1.7390892158321383,1.3952792576775652,2.7166416301487266,2.595246185191473,1.1846330474449747,1.5312477696894427,1.5308968298859789,1.0320409974715048
